baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sm_t00019204-RA	0.479859261245989	-33.6577720261256	4.52670514751639	-7.306146733297	2.74911959135239e-13	2.3169579915918e-09
Sm_t00014853-RA	1.30737070377249	-15.76572231296	2.63115484372515	-5.76960430480306	7.94578850764477e-09	1.21205385184975e-05
Sm_t00003861-RA	624.164690243709	-3.10465051403637	0.343979728116593	-7.32499710908059	2.38903864289338e-13	2.3169579915918e-09
Sm_t00004302-RA	13.3956413459789	-2.97945937124254	0.598832937766984	-3.99854319999724	6.37335495776935e-05	0.0176113559292066
Sm_t00004301-RA	33.2488722673562	-2.89687753924347	0.471515717885566	-4.90307629533688	9.43473181828591e-07	0.000554732506144318
Sm_t00008498-RA	862.352694556536	-2.71250177324998	0.491316724170765	-4.33020426251668	1.48971091939189e-05	0.00643803957597875
Sm_t00022457-RA	1071.34463785873	-2.639362573161	0.35878440658628	-5.7258970441542	1.02888607743785e-08	1.21205385184975e-05
Sm_t00012884-RA	216.229702961083	-2.42357784835145	0.313184871078261	-5.87058321821687	4.34264731464275e-09	8.13329590395758e-06
Sm_t00012890-RA	349.445984026651	-2.40541749735908	0.316596180898238	-5.74996669951685	8.92610283757615e-09	1.21205385184975e-05
Sm_t00011156-RA	746.678934274588	-2.34985491694235	0.35458958847836	-4.97717635905729	6.45185328232939e-07	0.000418278611257477
Sm_t00003863-RA	1042.92567296587	-2.32460384941757	0.285944559676808	-6.08371025272791	1.1743274499527e-09	3.29907724940045e-06
Sm_t00019156-RA	966.018011226843	-2.22778834582804	0.287324562451948	-5.71753536073957	1.08080189279823e-08	1.21205385184975e-05
Sm_t00019924-RA	328.745323176393	-2.18905768203635	0.382268386185126	-4.19615573771128	2.71483604390224e-05	0.0100472971945138
Sm_t00011169-RA	5749.27228123201	-2.00582673786211	0.263657597452547	-5.38890876496679	7.0886778023948e-08	5.68984538272223e-05
Sm_t00011306-RA	169.164258571036	-1.96355675590787	0.335255056515596	-4.11196409753103	3.92307316608482e-05	0.0127167925552934
Sm_t00006474-RA	397.900077458553	-1.963096129969	0.20578095026858	-6.69690818401965	2.12875274861438e-11	1.19607521102147e-07
Sm_t00006475-RA	195.086726632968	-1.95919341913741	0.259301212418387	-5.29960275280212	1.16054908138454e-07	8.50531100687733e-05
Sm_t00000181-RA	545.282069099964	-1.9484946562466	0.298288577453208	-4.57105889835989	4.85265854897817e-06	0.00227212256948822
Sm_t00006472-RA	402.644058900244	-1.94389278720319	0.225583568494039	-6.02389968504776	1.70263918748796e-09	3.91947283709967e-06
Sm_t00002074-RA	4468.65179365591	-1.93446629446861	0.260838445398673	-5.17357129776649	2.29661429233191e-07	0.000161298877131444
Sm_t00006490-RA	711.200645864954	-1.93119420953657	0.224008585468548	-6.0095652437642	1.86021492031309e-09	3.91947283709967e-06
Sm_t00003862-RA	4763.39878589798	-1.88436977144222	0.257617314417624	-5.04379829585446	4.56380391096666e-07	0.000307709914893016
Sm_t00007424-RA	1172.09198852486	-1.88311879076504	0.274343273936458	-4.73173179039084	2.22612426695321e-06	0.00123217744978741
Sm_t00009758-RA	85.6352341274822	-1.88210152251899	0.298076163286197	-4.35157749019194	1.3516153460563e-05	0.00599548112450657
Sm_t00017872-RA	225.86462627954	-1.85077942806063	0.202753559018772	-6.24294554525399	4.29406430525004e-10	1.44761495858589e-06
Sm_t00003860-RA	1912.56466115865	-1.83039526994351	0.253257999728036	-4.9174962736849	8.76581249939334e-07	0.000547246427739904
Sm_t00020849-RA	103.289769142096	-1.77190574558593	0.299437722221645	-3.96378163973401	7.37717364390343e-05	0.0194296310846307
Sm_t00013202-RA	2174.9959164934	-1.75821631854483	0.207326189546877	-5.65879458407528	1.52439878767966e-08	1.42751477584047e-05
Sm_t00004393-RA	898.027204488199	-1.7304057911386	0.179908475818066	-6.36660271802259	1.93260891858821e-10	8.14401398293072e-07
Sm_t00013888-RA	1641.30227364175	-1.71227808894495	0.307068918780796	-3.67109147164993	0.000241516878270794	0.0478942176486176
Sm_t00008555-RA	2325.44323750172	-1.68389985057556	0.289346958239786	-3.79786211426105	0.000145949469557364	0.0332449224170125
Sm_t00001809-RA	672.339564944505	-1.67129106388337	0.290816750835308	-3.73531119085551	0.000187483201283925	0.0390150227264424
Sm_t00009759-RA	1199.58425239761	-1.62594455435281	0.178923339115012	-5.81782432354276	5.9618510193483e-09	1.00492960782135e-05
Sm_t00009006-RA	5053.24859701835	-1.60956986616264	0.239563724731237	-4.27681556259024	1.89585746806999e-05	0.0077942862150702
Sm_t00020190-RA	2482.81239671208	-1.6089368051337	0.280334573542714	-3.65255270583913	0.000259646281354894	0.0498013786371216
Sm_t00011168-RA	484.05865898508	-1.6060524928058	0.254536974494822	-4.01141128840818	6.03568566486371e-05	0.0169562529278238
Sm_t00013397-RA	392.59619794734	-1.60227386374277	0.178507091522099	-5.6987868384872	1.20662981503308e-08	1.21205385184975e-05
Sm_t00007552-RA	1020.43179179205	-1.56843738380313	0.182487992323259	-5.38905256879079	7.08300871665314e-08	5.68984538272223e-05
