baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sm_t00011114-RA	17.1311994011358	-6.2292377016097	1.29643931315996	-4.35364590098118	1.33891913505273e-05	0.00159931921683321
Sm_t00012491-RA	57.5100094187017	-5.0455947669274	0.625385249464299	-7.13255512621751	9.85225971160859e-13	1.00031224384426e-09
Sm_t00009422-RA	27.3540903669415	-4.30763003402621	0.784787525313379	-4.74348777720403	2.10069624214998e-06	0.000321941608054023
Sm_t00008462-RA	75.6268541761898	-4.28548245024147	1.09404396870922	-3.38238915078283	0.000718582717438519	0.0487011896154016
Sm_t00003890-RA	53.4077076266922	-4.13545979063549	0.506373797884955	-7.01153931239177	2.35710239491532e-12	2.11154156664602e-09
Sm_t00009418-RA	36.0256901400277	-4.00535118352323	0.584944655973815	-5.84730734539156	4.99593923965565e-09	1.76432680322187e-06
Sm_t00005340-RA	98.780861619704	-3.84965179445401	0.656324303667893	-4.97414430062909	6.55364790475084e-07	0.000120981829787133
Sm_t00013413-RA	74.2413819508685	-3.73153088373372	0.808516604754618	-3.89173316321522	9.95306753656767e-05	0.00940044082160127
Sm_t00006244-RA	12.7678667796038	-3.50312324364607	0.857973793567272	-3.40117992591957	0.000670956502353696	0.0465798648749393
Sm_t00008589-RA	14.0740619086222	-3.41612640899253	0.809039211032587	-3.49936859720201	0.000466361405177899	0.035402060874369
Sm_t00013473-RA	84.8683909675891	-3.39521206588166	0.375358718735074	-7.48673715466589	7.06069048150397e-14	1.13148174020025e-10
Sm_t00012726-RA	15.2532248126142	-3.35915841563056	0.785489667734545	-3.53175672397015	0.000412808940371543	0.0325537924093967
Sm_t00014874-RA	66.8953100221804	-3.33921626529273	0.464908359223909	-5.92421325762018	3.13796023930372e-09	1.24332107530461e-06
Sm_t00006764-RA	13.3425334042539	-3.31538185909971	0.57975424677838	-4.7095504246361	2.48263790220317e-06	0.000363337411903518
Sm_t00011895-RA	35.7072442303799	-3.26401783870371	0.426071603887436	-6.28771740303886	3.2216767414769e-10	1.58594359591795e-07
Sm_t00012774-RA	16.6989674160486	-3.26126512732764	0.697264929984489	-3.83823280397478	0.000123922964175081	0.0115697043277252
Sm_t00012684-RA	301.806840728502	-3.25265559146281	0.344148434973829	-7.75146803054815	9.08362162057229e-15	1.85478596783688e-11
Sm_t00020371-RA	71.8060277677416	-3.23042270030625	0.710725307273956	-3.72214507240917	0.000197537468347407	0.0172201362880881
Sm_t00008832-RA	37.0137006560312	-3.19226890703431	0.554929285300938	-4.69838045332278	2.62232608258076e-06	0.000380354350102897
Sm_t00015433-RA	10.4077146638901	-3.15862276463833	0.742618457009384	-3.46560570956266	0.00052903850757893	0.0383671006947309
Sm_t00013214-RA	9.78421367530509	-3.1063195769661	0.699714043359588	-3.6033571155158	0.000314133463901631	0.0259040513760507
Sm_t00001940-RA	220.591417445436	-3.07928590638311	0.437225667338725	-5.70480210268797	1.16478336041392e-08	4.02593738083493e-06
Sm_t00002443-RA	496.359923072191	-3.05115807038278	0.482985587752519	-5.10606969010933	3.28928423351081e-07	6.59684226831891e-05
Sm_t00002961-RA	22.1526546851689	-3.03273320224561	0.663890724134597	-3.68695195348046	0.000226956186934817	0.0194047539829269
Sm_t00001059-RA	185.282960144309	-2.99904517697653	0.334440386139223	-7.21816286855856	5.26945837665319e-13	6.11445366633793e-10
Sm_t00013217-RA	162.376165156665	-2.95186250941815	0.386075060503673	-6.13057602407766	8.75614630737707e-10	3.84442153414434e-07
Sm_t00008071-RA	126.300111321607	-2.91491342392267	0.555389312076293	-4.19509949734613	2.72751831586136e-05	0.00301418605722229
Sm_t00019815-RA	114.842670737156	-2.89992340179491	0.527474774451389	-4.38869025386586	1.14035349076116e-05	0.00140341230737992
Sm_t00004451-RA	92.1980689637286	-2.87115002884092	0.597147821597294	-3.82844908104288	0.000128953302449135	0.0119705508473497
Sm_t00011075-RA	639.293416952072	-2.84751123367523	0.253127281748013	-8.9382354128369	3.95433968102339e-19	1.60595620295562e-15
Sm_t00012490-RA	120.942839521713	-2.84565219048997	0.467631110640374	-4.8342638867509	1.33639215516196e-06	0.000224954659881944
Sm_t00021505-RA	611.50447040819	-2.80457861490234	0.420564849994932	-5.27761322642415	1.30877337484658e-07	3.12662109917391e-05
Sm_t00021514-RA	386.081980718079	-2.79980050517277	0.404369093675429	-5.47717553050804	4.32168468613721e-08	1.26584843065673e-05
Sm_t00015353-RA	169.635661239355	-2.79926626226264	0.375890409576444	-5.89072294969615	3.84509725932494e-09	1.45264197622636e-06
Sm_t00003528-RA	82.234159710677	-2.7905646595073	0.499242104000292	-4.41782582405351	9.96987103780383e-06	0.00129568444007299
Sm_t00003381-RA	119.439987587363	-2.75973997789371	0.435579648588875	-4.9927492823393	5.95258088175483e-07	0.000112441484214078
Sm_t00000987-RA	176.358724856456	-2.75621412622827	0.396535138361464	-5.47546463397927	4.36365109983238e-08	1.26584843065673e-05
Sm_t00021497-RA	308.772284183029	-2.6889054172754	0.317038228889132	-6.63612531727565	3.22036082463388e-11	2.17978173317406e-08
Sm_t00006584-RA	522.150366943439	-2.68102637735832	0.28036718079451	-7.47600475711371	7.66161843164219e-14	1.13148174020025e-10
Sm_t00001051-RA	221.354415759102	-2.65549422522329	0.293678316375641	-7.05021143806526	1.7864612295164e-12	1.70712133373494e-09
Sm_t00005984-RA	435.508106141298	-2.63771437674193	0.459165731670738	-4.47053043194849	7.80258400958582e-06	0.00102220142932034
Sm_t00008080-RA	127.49800109316	-2.61785584891599	0.424749242577109	-4.78601406463239	1.70126140148239e-06	0.000276369914670814
Sm_t00003554-RA	210.709013404499	-2.60618912441934	0.461888252642264	-4.37592667242994	1.20917661944822e-05	0.00146590105842809
Sm_t00005577-RA	42.5618374968588	-2.59585939380065	0.539254120477126	-3.72896435547209	0.000192268343622529	0.0168832391467459
