baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sm_t00011114-RA	17.1269955018875	-6.22959268784198	1.29595297406562	-4.3555536356647	1.32731009889834e-05	0.00156271244879119
Sm_t00012491-RA	57.4955750267771	-5.04595251767062	0.625143925605234	-7.1358807707389	9.61693449018632e-13	9.62414719105396e-10
Sm_t00009422-RA	27.347271176506	-4.30800628582518	0.784074382859618	-4.74828200896822	2.05151847725412e-06	0.000312846798645647
Sm_t00008462-RA	75.6133623373096	-4.28580834836172	1.09389910394944	-3.38313500303659	0.000716633950595658	0.0482132051131835
Sm_t00003890-RA	53.3941936148809	-4.13575876478042	0.50598781887571	-7.01747874616844	2.25907510005328e-12	2.00957280566962e-09
Sm_t00009418-RA	36.0152932454276	-4.00572740516145	0.584320123992609	-5.8542009160799	4.79308909010796e-09	1.66841179371323e-06
Sm_t00005340-RA	98.7599331179604	-3.84996642148871	0.656187020667616	-4.97566443506742	6.50242080788967e-07	0.000119674439052792
Sm_t00013413-RA	74.2277580004875	-3.73180691122652	0.808501229496148	-3.8921485786578	9.93603617999033e-05	0.00924975647174448
Sm_t00006244-RA	12.7636353361686	-3.50339698213286	0.857019582104303	-3.40528623041157	0.000660947377698785	0.0454209845996264
Sm_t00008589-RA	14.0700585012119	-3.41656414219748	0.807553433847621	-3.50634895911021	0.000454299191114872	0.0344929661087958
Sm_t00013473-RA	84.8444583684773	-3.39550546471383	0.37514738748082	-7.49173673735773	6.79681515234891e-14	1.08830604219411e-10
Sm_t00014874-RA	66.87765530758	-3.33957104039935	0.464622393252711	-5.92862307198595	3.0548540985512e-09	1.19303228843907e-06
Sm_t00006764-RA	13.3371668878751	-3.3156859025973	0.578700697548654	-4.71864975135565	2.37415169693655e-06	0.000348800924921934
Sm_t00011895-RA	35.695115525694	-3.26432768317252	0.425745263962194	-6.29326479932481	3.10857378017466e-10	1.50831767782293e-07
Sm_t00012774-RA	16.6951305744442	-3.26153405798675	0.696336089901121	-3.8437388163621	0.000121173967613366	0.0111507906288805
Sm_t00012684-RA	301.746384089832	-3.25292129658866	0.344154073917349	-7.75211307604449	9.03758564134403e-15	1.80887276611501e-11
Sm_t00020371-RA	71.7989619872852	-3.23071170912271	0.710537429911847	-3.723536013368	0.000196451823026488	0.0169117558618286
Sm_t00008832-RA	37.0041547509278	-3.19264658713014	0.554429492706564	-4.7032970313328	2.55993572257525e-06	0.000365979382052455
Sm_t00015433-RA	10.4035532125376	-3.15896630326687	0.741575488824551	-3.47094306925757	0.000518633944278796	0.0374480096479107
Sm_t00013214-RA	9.78075621016327	-3.10668849404665	0.698428216037527	-3.61051921463488	0.000305584661158749	0.0248376730683954
Sm_t00001940-RA	220.552700402955	-3.07960972836368	0.437225673819143	-5.70554264705774	1.15973014644522e-08	3.95097853295338e-06
Sm_t00002443-RA	496.252617623855	-3.05148250933673	0.483206399483157	-5.10440778924887	3.31832027684806e-07	6.6416180341114e-05
Sm_t00002961-RA	22.1441697235802	-3.03300734156245	0.663148407429166	-3.6914924534806	0.000222942012670634	0.0187881447730641
Sm_t00001059-RA	185.244345417913	-2.99937403203267	0.334279347646362	-7.22262397911243	5.0993876485104e-13	5.83224250199633e-10
Sm_t00013217-RA	162.335169809692	-2.9522101306165	0.386126096847975	-6.13066599212153	8.7511957415562e-10	3.7871390868594e-07
Sm_t00008071-RA	126.276027855756	-2.91522097989715	0.555341529815637	-4.19601426291806	2.71653147279639e-05	0.00295898652669495
Sm_t00019815-RA	114.794525871708	-2.900237071362	0.527516239964798	-4.38893989598595	1.13904541343071e-05	0.00138169660301913
Sm_t00004451-RA	92.1789896675673	-2.87139169176353	0.596927616951946	-3.83026622798654	0.000128004691534052	0.0117120635476757
Sm_t00011075-RA	639.173081389249	-2.84780915958439	0.253173370857256	-8.93778501239061	3.97048604025005e-19	1.5893855619121e-15
