baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sm_t00001642-RA	1.33272185876931	43.5139969657372	6.80435937405268	6.30904315980721	2.80765821705745e-10	7.29212433077355e-09
Sm_t00008697-RA	6.95498227412789	9.69269275223249	1.85757306172217	4.90300647651979	9.43808713164688e-07	1.40289591438307e-05
Sm_t00014727-RA	16.470536097485	8.89388838237319	1.47642472867983	5.62770876223588	1.82619080920315e-08	3.66019884422454e-07
Sm_t00014382-RA	8.97868971576046	7.75927620197641	1.4639198014583	4.90073035068566	9.54810327351713e-07	1.41675025333103e-05
Sm_t00007677-RA	148.251557314824	7.41201311252726	1.00447455875897	6.79660132055714	1.07115981970778e-11	3.41313231020687e-10
Sm_t00020487-RA	1.72979604000236	7.24508126379583	2.46029487609694	2.70702562058802	0.00678890178570371	0.0375561957662691
Sm_t00014725-RA	15.520476272587	7.15631128925588	1.33575165979475	4.91956063918769	8.67386936838874e-07	1.3007717266331e-05
Sm_t00014729-RA	7.86901322034673	6.93352272172363	1.53028543548468	4.14858729914848	3.34533275014754e-05	0.000354424442718334
Sm_t00011806-RA	4.95346437777939	6.75626550800769	1.69840849006088	3.63355785379198	0.000279539731056646	0.00231771849812633
Sm_t00011272-RA	65.4069453944637	6.6566978750338	1.46120219195024	4.15527564116915	3.24895619898997e-05	0.000345953289262002
Sm_t00013997-RA	4.36234367568055	6.54751990125159	1.75180956762863	3.40363473943281	0.000664956081857029	0.00491023805600069
Sm_t00006948-RA	2.76143333650274	6.49179356799221	1.9732779417647	2.99339157600362	0.00275895518679949	0.0172880849920789
Sm_t00007632-RA	30.3422495177119	6.45729679316054	1.56030303672413	3.76356172804065	0.00016751035430889	0.00146983577940169
Sm_t00001526-RA	48.4287497736498	6.4262222601077	0.719361319316127	8.12001160371085	4.66139110879303e-16	2.56772576894821e-14
Sm_t00009582-RA	3.44024053707638	6.20415710610589	2.15604924020497	2.60622855977617	0.00915453516257341	0.0481763486420035
Sm_t00015637-RA	8.61529502893639	6.07140536901753	1.67532488431084	3.27483070322471	0.00105725312342876	0.00740077186400129
Sm_t00015492-RA	10.4759494002482	5.95223282536587	1.71701149305423	3.12591549158393	0.00177252480357079	0.0117125743640769
Sm_t00016583-RA	11.509139535441	5.9353454355236	1.70754086333019	3.13336304297216	0.00172815546822997	0.0114639073484787
Sm_t00015552-RA	3.68511127268532	5.92960982635747	1.86099513988904	2.87190960997144	0.00407999649017532	0.0242578147371327
Sm_t00003143-RA	3.02519039950752	5.83727998849698	1.92181056537397	2.73298528123917	0.00627631370027507	0.035077434924349
Sm_t00008977-RA	13.2960290215932	5.80737856875346	1.50974653369556	3.45910949434016	0.000541964534880405	0.00413364443436385
Sm_t00015547-RA	2.60770541434954	5.79883183025991	2.00152330744279	2.6049318590855	0.00918925333761464	0.0483288780838791
Sm_t00008757-RA	3.81011514033225	5.78851121731419	1.62978643678514	3.19275648629059	0.00140921731686528	0.00958973237508325
Sm_t00014284-RA	6.44525005185852	5.76689526361308	1.43415173046762	3.61321271210506	0.000302426404380882	0.00246742472035051
Sm_t00005770-RA	64.2601214217371	5.74289848395013	1.25298363017302	4.11649311271362	3.84680819535163e-05	0.000398535949236921
Sm_t00014951-RA	12.1088073128294	5.73198873261037	1.14614109336124	4.49071127666841	7.09857219419543e-06	8.83659757709465e-05
Sm_t00015612-RA	5.370490324216	5.72721270206803	1.50482695792051	3.41714552294702	0.000632814438102515	0.00471954281913167
Sm_t00005147-RA	18.4753398859674	5.6698673320847	1.48144132060576	3.43237849610237	0.000598311909646982	0.00450028806292259
Sm_t00016353-RA	9.30972447762825	5.53499449638401	1.37144403301815	3.60933029508359	0.00030698852907115	0.00249924921687526
Sm_t00014734-RA	6.43047737177476	5.52915290191785	1.7264968990536	2.86369057750875	0.00418736834284569	0.0248179608955721
Sm_t00014473-RA	11.4068212000197	5.46036267575096	1.06478147578612	4.57874482851188	4.67774424996812e-06	6.04199671091667e-05
Sm_t00011879-RA	2.92470731252492	5.43161497652161	1.82845877493162	2.65065586545852	0.00803356499957704	0.0432493681356981
Sm_t00002924-RA	82.5713019052179	5.3446634245505	0.476880733346309	9.98082558536509	1.84921662774315e-23	2.43518714665925e-21
Sm_t00010568-RA	769.767717737769	5.32843539412604	0.264679852102473	17.9214071507399	8.02717455440869e-72	6.76530271445564e-68
Sm_t00015681-RA	46.4284707942209	5.22735160943876	1.49592984324158	3.1033217436047	0.00191361475551432	0.0125168375316062
Sm_t00016663-RA	23.3499629752544	5.0915146530472	0.642895994063503	7.00971027142854	2.38812134323909e-12	8.26574401676347e-11
Sm_t00007021-RA	171.523356255476	5.00015960300073	0.4581342893619	9.63726074542525	5.56532283438052e-22	6.42527956824096e-20
Sm_t00010326-RA	24.105160236639	4.98774914449122	0.790698930500691	5.5681738961039	2.57422852915251e-08	5.03962788471484e-07
Sm_t00010451-RA	236.086963920377	4.94978484861645	1.40978085662095	3.09607328551634	0.00196101887807529	0.0127558715155744
Sm_t00009383-RA	2.56928254882242	4.920748367277	1.62154951075794	2.67383039402257	0.00749903670257537	0.0408544804972884
