baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sm_t00001642-RA	1.33386556079285	30	7.66487109371327	3.83763792506911	0.000124223464267826	0.000345720286661616
Sm_t00019204-RA	0.479823320724424	15.0941809446319	6.01932332842807	2.41043388982079	0.0159335587209365	0.0329884039199742
Sm_t00018719-RA	0.693871584304305	14.9707359089918	4.14886774506389	3.46738840400667	0.000525541909861007	0.0013495731481292
Sm_t00009316-RA	0.499502415053482	14.8047532780414	6.09946472970514	2.33131166556131	0.0197369315439682	0.0402142649926759
Sm_t00021541-RA	1814.05864618847	13.8555037052329	1.19987689871149	11.0598876597122	1.96343285797681e-28	3.06375075610268e-27
Sm_t00009227-RA	8450.31324833196	12.5489419897803	0.76408657267007	15.6578356664125	2.93723995839432e-55	1.52682418205369e-53
Sm_t00003059-RA	401.632860885682	11.258653589043	1.2018659357994	8.88090199673036	6.6320365274665e-19	5.89027730578865e-18
Sm_t00006726-RA	767.833855937678	10.8230527710586	0.713691945424053	14.3451987047094	1.14172800128282e-46	4.3283495994941e-45
Sm_t00012191-RA	22832.6733785594	10.5788914330703	0.390575860300972	25.5875809256853	2.09737075468007e-144	1.22558775202788e-141
Sm_t00016511-RA	31.6639280107892	10.5716842482175	1.41145766351416	7.07544016825361	1.4897512792024e-12	8.54904340581237e-12
Sm_t00009098-RA	2231.02360867276	10.1744472011545	0.740572036696205	12.948702794578	2.38957808925061e-38	5.99908004450974e-37
Sm_t00014729-RA	7.87702772757475	10.0472431922932	1.92121506416993	4.92513481117295	8.43022136085901e-07	2.94614417779164e-06
Sm_t00011970-RA	33.7028397632508	10.0250348316883	1.35997282915394	6.94134076013938	3.88395871926097e-12	2.15019812011096e-11
Sm_t00002913-RA	114.516861186263	9.68654345777893	1.22643249685622	7.42115320746099	1.16104915116153e-13	7.21229432389419e-13
Sm_t00009980-RA	1311.24524610124	9.61052740128687	0.768169209708862	11.749400115513	7.1121940837161e-32	1.31432105717179e-30
Sm_t00010326-RA	24.1206746868001	9.49052755551288	1.44137159088322	6.17850914492904	6.47097411944955e-10	2.99855420913842e-09
Sm_t00008968-RA	166.70180540672	9.45878247305682	1.25683907549568	7.06039670954466	1.66027920418240e-12	9.48267320326088e-12
Sm_t00008997-RA	15.5626802136926	9.37592990916498	1.48902973538404	5.9037974193965	3.55228323935731e-09	1.53609560325123e-08
Sm_t00006223-RA	460.522539952976	9.30997824827291	0.574811772453095	15.1788440432209	4.88311535719027e-52	2.29222362445835e-50
Sm_t00008294-RA	2.60614268074429	9.29915687505356	2.98553709873985	2.91879035056428	0.00351392462046844	0.00802411624019111
Sm_t00016663-RA	23.3663734471833	9.24220210576632	1.33219352233005	6.49845683878166	8.11480685865416e-11	4.0926641972248e-10
