baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sm_t00017228-RA	0.605504695868572	-17.2950519381601	3.7041949990435	-4.51111562498058	6.44875548283897e-06	1.92463209602306e-05
Sm_t00015713-RA	0.834459910974846	-15.7980691782498	3.56221995324087	-4.2706709237337	1.94885792791538e-05	5.60701977019593e-05
Sm_t00006825-RA	204.297720701186	-12.6894418436971	1.28517265318512	-9.41853362168726	4.5743146060615e-21	3.16651696545417e-20
Sm_t00007606-RA	1006.36755894409	-12.6654782807443	0.903936005682722	-13.364306991644	9.77410569516087e-41	1.33466555286218e-39
Sm_t00018098-RA	189.677022229971	-12.5847539151828	1.28634129800454	-9.32859260119971	1.07285994654898e-20	7.33980002188898e-20
Sm_t00014961-RA	543.07957032397	-12.1203634480202	1.03797751680133	-11.1133076211208	1.08080457304909e-28	1.01357577724902e-27
Sm_t00010540-RA	107.541143582968	-12.09433702052	1.25358746532372	-9.18112005654738	4.26630453016302e-20	2.85082005394884e-19
Sm_t00002728-RA	127.272584101843	-11.9461726176613	1.28457076854413	-8.84433376180392	9.20760162697071e-19	5.80908477924965e-18
Sm_t00011804-RA	86.05415043297	-11.7532367367558	1.29774863775619	-8.60585510308505	7.57499058406974e-18	4.57143128339195e-17
Sm_t00007071-RA	165.365275522965	-11.7450354184394	1.2895335774835	-8.65431937043317	4.95861803128008e-18	3.01837661415296e-17
Sm_t00004552-RA	42.140408285621	-11.5235100404048	1.26712962311013	-8.63251070838081	6.00197227285839e-18	3.64027996191333e-17
Sm_t00016364-RA	415.0172065862	-11.3935311043252	0.890229820233515	-12.1412817888868	6.38183908745264e-34	7.0915832902277e-33
Sm_t00000168-RA	283.579664250868	-11.2622164212227	1.02719411932907	-10.394545899656	2.62534471774035e-25	2.16914147181023e-24
Sm_t00008784-RA	68.0638376939301	-11.2494364375121	1.24552953025546	-8.56217069002353	1.10762052289963e-17	6.62773212607947e-17
Sm_t00014125-RA	340.080371175671	-11.0722982166376	1.35868761721866	-7.71869713371343	1.17524787309834e-14	6.07187513948916e-14
Sm_t00000706-RA	148.716315903089	-11.0494783971262	1.20715917194424	-8.66868151303706	4.37152855983377e-18	2.67171058339224e-17
Sm_t00009812-RA	1203.95903724254	-11.010399432749	0.499159537950915	-20.8859064890276	7.19267904149709e-97	4.00944536306611e-95
Sm_t00012482-RA	55.6061084433663	-10.969136671905	1.32824094754334	-7.81796156119951	5.36855777138237e-15	2.82357479807094e-14
Sm_t00001739-RA	59.209565836952	-10.9201316433154	1.28708214847604	-8.02989277378496	9.75578932157184e-16	5.32265311794451e-15
Sm_t00008693-RA	86.887402038614	-10.7976986897864	1.27793104113272	-7.99158824777756	1.33211310231262e-15	7.23989372411473e-15
Sm_t00010451-RA	236.0514180897	-10.7807624458187	1.00188887500338	-10.176540233351	2.52375247209209e-24	1.99661575126389e-23
Sm_t00015502-RA	263.41626828039	-10.712019082962	0.879883299052268	-11.5095025600212	1.18157975341564e-30	1.18060439277013e-29
Sm_t00014311-RA	280.07688104562	-10.6968382626492	1.23601886856504	-8.18097402864783	2.81558591920764e-16	1.57833010211355e-15
Sm_t00008831-RA	232.470120753721	-10.6405691466227	1.04698036838783	-9.60435309986427	7.66376488594638e-22	5.50530562769171e-21
Sm_t00009240-RA	79.0294324863586	-10.6188571982173	1.23536309499332	-8.12219276978772	4.57835361167782e-16	2.53545033671543e-15
Sm_t00013366-RA	42.555458611571	-10.6022221044019	1.31084792033646	-7.64178815024609	2.14225455897273e-14	1.09115256255942e-13
Sm_t00016996-RA	56.78020648426	-10.6011629282366	1.2754462782111	-7.85306531474218	4.05990096326416e-15	2.14929964771867e-14
Sm_t00008781-RA	488.630073260819	-10.5550090792688	0.611286516773194	-16.3098789286203	8.39589893767367e-60	2.0067264231004e-58
Sm_t00004686-RA	157.528618096778	-10.4428597305574	1.06749812878272	-9.23454520880369	2.59385560097924e-20	1.74495740429512e-19
Sm_t00009878-RA	39.0961400535899	-10.4190767030273	3.16341805409851	-3.10868703878272	0.00187920658494155	0.00446133858061355
Sm_t00017876-RA	412.302345184186	-10.3400240519479	1.72433893153973	-5.65725442575099	1.53813666830785e-08	5.57903766719709e-08
Sm_t00008499-RA	400.156345409674	-10.320300693362	0.686978779867447	-14.1711810883597	1.38157161744203e-45	2.16979727795854e-44
Sm_t00001936-RA	180.321411564729	-10.2941098184708	0.830948933343122	-11.6843640191083	1.53222134920379e-31	1.5745920547973e-30
Sm_t00015501-RA	497.35803266951	-10.2393194583028	0.559001335759872	-17.2706554362331	7.82486494492131e-67	2.2063254801437e-65
Sm_t00015530-RA	21.7980155339934	-10.1529006171223	1.34925615130785	-7.09124105741372	1.32914589180942e-12	6.13557784870672e-12
Sm_t00013402-RA	356.915269590743	-10.1232103585823	0.64922362994351	-14.6917177974748	7.28434784836039e-49	1.26217340120977e-47
Sm_t00007009-RA	53.7418095600207	-10.1062930968233	1.26135215823474	-7.54848123473178	4.40363142485699e-14	2.20129610990049e-13
Sm_t00009875-RA	305.215502966984	-10.0734866950579	1.32662663240654	-7.15234148273167	8.53100207935761e-13	3.97925574557649e-12
Sm_t00002360-RA	1952.42590148577	-10.0337819137905	0.3279263066682	-28.8137356523546	1.44334215685737e-182	3.76290402924692e-180
