baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sm_t00006244-RA	12.7636353361686	-7.40228693551903	1.37446130018447	-4.95997008762929	7.05040352282387e-07	2.61170777644605e-05
Sm_t00003503-RA	16.5140234405374	-7.16955965362647	1.27892449052089	-5.14851322531533	2.62559276698021e-07	1.0693673426004e-05
Sm_t00009422-RA	27.347271176506	-6.91234198505285	1.30735365641303	-4.83980899431075	1.29963976895934e-06	4.52916302747379e-05
Sm_t00012499-RA	12.0170976579531	-6.872662446789	1.30360707599504	-4.82328039067267	1.41216234835193e-06	4.87035204945061e-05
Sm_t00009708-RA	3.46759218747995	-6.63636926400149	1.48064804846726	-4.08697345075742	4.37037109192333e-05	0.00102592957731285
Sm_t00014874-RA	66.87765530758	-6.53674162967185	1.07278542509898	-5.54793297002773	2.89066649403713e-08	1.47707737600216e-06
Sm_t00012512-RA	7.79042042307899	-6.30270056706155	1.41395773574053	-4.04375634613082	5.26015847017852e-05	0.00121127046012214
Sm_t00005340-RA	98.7599331179604	-6.21247748562206	1.21317588653479	-4.63863282157369	3.50721509757077e-06	0.00010782109845227
Sm_t00002716-RA	98.306719218691	-6.18832965618726	1.32011580868592	-4.24457431637379	2.1900877728447e-05	0.000551094896073218
Sm_t00012491-RA	57.4955750267771	-6.14951670501461	0.887459842545838	-6.27016168872701	3.60673381117078e-10	2.78152647344828e-08
Sm_t00004230-RA	5.24657391567906	-6.06705232631138	1.52138124632155	-3.60333896553942	0.000314155409676568	0.00560299873061271
Sm_t00003108-RA	125.639970025144	-5.98059064128194	0.645097321573252	-8.36399479713119	6.06295951079152e-17	1.36482134501034e-14
Sm_t00002961-RA	22.1441697235802	-5.88730647557271	0.896204864582118	-5.91640001646841	3.29064350737273e-09	2.08424104736939e-07
Sm_t00013959-RA	3.96311422754987	-5.75318345001887	1.34822005329519	-3.83333821314058	0.000126415954852709	0.00258068256854954
Sm_t00001990-RA	38.4967479892434	-5.30144131367705	0.801229376418234	-5.88650572793665	3.94446093231686e-09	2.460929970432e-07
Sm_t00011397-RA	11.1819746280721	-5.19761618360545	1.31414153226304	-3.50998432844765	0.000448133105192329	0.00760958334994273
Sm_t00004964-RA	4.53364777723476	-5.19328358345627	1.43801141497296	-3.20462239414347	0.00135239776901873	0.0193375468122867
Sm_t00003325-RA	140.948798689524	-5.19152846274655	0.967841914749048	-4.75958768942238	1.93988831804909e-06	6.42438560677173e-05
Sm_t00014120-RA	28.7187370372734	-5.06054084661788	1.301964720599	-3.43752851041832	0.00058704891468272	0.0095498640827976
Sm_t00008590-RA	5.24272146387638	-5.04302764748065	1.45252636663272	-3.06915437123206	0.0021466563662077	0.028768303900473
Sm_t00013911-RA	28.3641128893985	-4.99707456326135	0.628552771180071	-7.01941788432169	2.22794508179767e-12	2.3195693232866e-10
Sm_t00012514-RA	8.23709983798823	-4.96321952080708	1.16634928984429	-3.75378075755643	0.000174187230278591	0.00339421287430437
Sm_t00007838-RA	8.09014817837355	-4.94906415118206	0.934165680746013	-4.6716168674672	2.98837989267541e-06	9.35722410755394e-05
Sm_t00015492-RA	11.6768114250012	-4.89351379454673	1.34511999308211	-3.20307022176849	0.00135970821846632	0.0194087570721611
Sm_t00012684-RA	301.746384089832	-4.87926638809618	0.464555822517347	-9.24381135689205	2.3786976536436e-20	9.90608637859877e-18
Sm_t00006759-RA	25.365894736544	-4.87068638806401	0.571505080002814	-7.49894714504185	6.43324598288334e-14	8.50515964943418e-12
Sm_t00008080-RA	127.475393890248	-4.78836500416039	0.622109189562575	-6.75663545030722	1.41232946514425e-11	1.29981128344601e-09
Sm_t00000447-RA	5.2714827923309	-4.76989613082232	1.42038898398295	-2.94630286352077	0.00321597342082719	0.0406014570043473
