GO:0006261	0.0000000000000003
GO:0006260	0.0000000000000012
GO:1903047	0.000000000000024
GO:0022402	0.000000000000072
GO:0000278	0.000000000000077
GO:1903046	0.0000000000001
GO:0007049	0.00000000000098
GO:0044786	0.0000000000062
GO:0051321	0.0000000000072
GO:0006270	0.000000000029
GO:0000280	0.000000000029
GO:0140014	0.000000000033
GO:0140013	0.000000000077
GO:0098813	0.00000000011
GO:0006271	0.00000000019
GO:0051276	0.00000000027
GO:0048285	0.00000000036
GO:0007127	0.00000000048
GO:0022616	0.00000000062
GO:1902969	0.00000000062
GO:0033260	0.00000000074
GO:0000070	0.00000000077
GO:0061982	0.0000000011
GO:0006269	0.000000003
GO:0007059	0.0000000036
GO:0000819	0.0000000052
GO:1902295	0.000000035
GO:1902318	0.000000035
GO:1902981	0.000000035
GO:0006259	0.000000042
GO:0090329	0.000000042
GO:0043570	0.000000043
GO:0007062	0.000000065
GO:0045132	0.000000073
GO:0006275	0.00000013
GO:0006273	0.00000024
GO:0051315	0.00000026
GO:0006310	0.00000031
GO:1902975	0.00000034
GO:0006099	0.00000039
GO:0006101	0.00000039
GO:0070058	0.00000041
GO:0044770	0.00000047
GO:0007052	0.00000055
GO:1902292	0.00000078
GO:1902315	0.00000078
GO:0000727	0.0000011
GO:1902850	0.0000015
GO:0051310	0.000003
GO:0090307	0.0000031
