baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sm_t00005246-RA	37.1449816021143	3.39144092449194	0.502475046773108	5.58523441614641	2.33385194445875e-08	2.80116091456845e-05
Sm_t00009400-RA	47.6197306313282	3.25210003292986	0.607698597726005	4.38885336071218	1.13949867955819e-05	0.00193256498882026
Sm_t00000962-RA	2168.08440912123	2.97957004748427	0.539990337386989	4.43446832599188	9.22997879577951e-06	0.00163653817216531
Sm_t00014356-RA	24.2280652249707	2.95222733106381	0.520901921273285	4.54447801858244	5.5071553637279e-06	0.00114570860186995
Sm_t00009844-RA	32.22621652091	2.94494334073576	0.655605922122681	3.5996370092187	0.000318661700203349	0.0226003568557857
Sm_t00018661-RA	784.147129217043	2.87378711847979	0.492683209467458	4.64555534773297	3.39162824182202e-06	0.000853541539631435
Sm_t00008978-RA	229.336565606783	2.8491230546946	0.562411421948495	4.02574159473942	5.67960330898291e-05	0.00681683464846618
Sm_t00005209-RA	19.4515853413374	2.81513684357759	0.595064569484491	3.74772244549792	0.000178447559103273	0.0147318373793035
Sm_t00010112-RA	505.429531434978	2.7673301033642	0.509702177638229	4.28157892806404	1.85571879051033e-05	0.00278411348926275
Sm_t00003007-RA	83.8230119048939	2.75464770130747	0.387207977992409	5.60331352818873	2.10292334918797e-08	2.80116091456845e-05
Sm_t00020517-RA	14.3476360987974	2.70635419034123	0.580728529298308	3.65291884816552	0.000259276191141938	0.0193563943080749
Sm_t00002913-RA	811.357734040862	2.69816955574332	0.532220693723579	3.97047612139794	7.17291451849276e-05	0.0079193015127734
Sm_t00017029-RA	988.276289549848	2.64719697725655	0.45731066017657	4.50940062595595	6.50110380615537e-06	0.00127355404800341
Sm_t00012652-RA	104.991846907717	2.63052151235713	0.398563993405963	5.1322285660502	2.86331484208874e-07	0.000127646575660316
Sm_t00013289-RA	23.2953819335028	2.62931279854455	0.504291465599297	4.05383183733854	5.03854421468499e-05	0.00619026814029369
Sm_t00005208-RA	781.147429380517	2.61090201978012	0.550863029544194	3.67768739437176	0.000235358155437896	0.0181796697985024
Sm_t00002823-RA	46.5964521639804	2.59797779241164	0.49651849680063	4.05418490022523	5.03094128865801e-05	0.00619026814029369
Sm_t00002912-RA	1428.10072370663	2.58857519164508	0.40663502389528	4.92720762823682	8.34131038452074e-07	0.000295794240749266
Sm_t00011785-RA	67.2049793822906	2.565726702865	0.510566895908008	3.87946558764335	0.000104686209473738	0.0104039422064887
Sm_t00013919-RA	690.766601441415	2.56202968198075	0.496479421329948	3.98209794211563	6.83096175449222e-05	0.00772344175763349
Sm_t00010619-RA	140.364367772618	2.55439110777772	0.354904340423333	5.54907585922621	2.87183558092821e-08	2.98728337128153e-05
Sm_t00009839-RA	19.9454145368891	2.54012753106216	0.553464797475515	3.53252373047024	0.000411613282071607	0.0275639572539197
Sm_t00004279-RA	133.385102995583	2.53429923568424	0.277653014723324	7.02063054358219	2.20869185979671e-12	1.7231109544204e-08
Sm_t00011786-RA	895.736163303134	2.52943879063485	0.454054702474286	4.2823888400208	1.84897506942803e-05	0.00278411348926275
Sm_t00009468-RA	287.091686653996	2.51017867969613	0.472294515277776	4.07622493469748	4.57727432499646e-05	0.00595160094107665
Sm_t00009155-RA	138.024251082937	2.50682417070942	0.329578699847495	5.83115405091015	5.50453358239603e-09	1.07359046857656e-05
Sm_t00008193-RA	2648.90153244977	2.49857854772364	0.453923916896296	4.21563719490203	2.49073913818629e-05	0.00356541309845144
Sm_t00007730-RA	500.238545464598	2.49686706809931	0.424597880815015	4.50277110293035	6.70731121643736e-06	0.00127627045012283
Sm_t00016319-RA	19.4230045003774	2.46427301638744	0.468941812230722	4.00747591145236	6.13711187323974e-05	0.00709313752282664
Sm_t00005725-RA	2177.12107551772	2.45680147624103	0.396099360146231	4.72558571048941	2.29453026418522e-06	0.000662991772445964
Sm_t00002315-RA	469.239110968133	2.45680006822408	0.417833104160716	4.47977924579213	7.47202773553789e-06	0.0013716005736188
Sm_t00009458-RA	410.967419311262	2.4558873608012	0.379266176225405	4.93291381641504	8.10119062791039e-07	0.000295794240749266
Sm_t00005312-RA	493.149232068954	2.45286867779671	0.433792983553453	4.30589877802057	1.66309096197306e-05	0.00264423757713746
Sm_t00009404-RA	43.9097572314646	2.45242782364762	0.508077242524351	3.67548015803546	0.000237402492459203	0.018181891455704
Sm_t00005998-RA	341.497012032165	2.43593347497559	0.423275954513088	4.37287650111096	1.22620096278022e-05	0.00205724877658707
Sm_t00012707-RA	923.804724515005	2.42453176507825	0.455905637106527	4.03489585422351	5.46265218027699e-05	0.00660726836967922
Sm_t00020314-RA	94.1505400455498	2.42150030502321	0.34855216398176	5.26893961593455	1.37214089059609e-07	7.92944974665584e-05
Sm_t00005599-RA	385.521365002943	2.39033582891236	0.39317774450115	4.59165314965348	4.39748768429103e-06	0.000980200004828471
Sm_t00012444-RA	177.345803140799	2.38572635865402	0.351949736550857	5.11643047754864	3.11371978486274e-07	0.000134953805008926
Sm_t00004212-RA	298.526292469133	2.37863958799966	0.520052039058322	3.44896174476591	0.000562746421216503	0.0351078437891148
Sm_t00008853-RA	610.347332022952	2.37147558293257	0.386713288563346	4.61963846541036	3.84409273508722e-06	0.000937177796024468
Sm_t00010907-RA	699.88462121571	2.36888947381212	0.372894683813579	4.78389623463751	1.71929465339943e-06	0.000536523089539825
Sm_t00004432-RA	16843.2109784316	2.36873555757994	0.445087486943481	4.0076066164638	6.13371746882368e-05	0.00709313752282664
Sm_t00007100-RA	608.874803300137	2.35152923095029	0.383175238793307	4.61023848125844	4.02207312581943e-06	0.000950854651244856
Sm_t00004816-RA	1129.12851949057	2.33342633722336	0.463959447031349	3.76848957039391	0.000164238346172319	0.0139012554918849
Sm_t00016421-RA	47.5025047781876	2.3267446894645	0.483857890491712	3.59970297827422	0.00031858087105294	0.0226003568557857
Sm_t00007752-RA	2385.93842601601	2.32631269041056	0.438342582043425	3.97249266154583	7.1124428041431e-05	0.0079193015127734
Sm_t00011532-RA	11382.645478496	2.32396054654335	0.352573259201581	4.93219636248453	8.13101149545733e-07	0.000295794240749266
Sm_t00022546-RA	71.5822401764993	2.31380602435575	0.470861607048294	3.67157992598541	0.000241055666582299	0.0183472759301639
Sm_t00013008-RA	99.1541872150372	2.28820220406202	0.429665433552941	3.96401960934603	7.36981947189508e-05	0.00804134917622231
Sm_t00007263-RA	153.965337450182	2.28702545447743	0.296469890563158	5.74097238422544	9.41344428206615e-09	1.6319774570342e-05
Sm_t00017941-RA	977.092753756711	2.28422311056242	0.338928131366231	5.01352042898531	5.34430902979692e-07	0.000213813471261337
Sm_t00010111-RA	502.719442236269	2.28408355851369	0.273301020795624	6.21689430053123	5.07091096045204e-10	1.74523323016227e-06
Sm_t00003035-RA	125.844533627357	2.2834976608164	0.371324248017844	4.57416306606182	4.78127358705903e-06	0.00105073537716735
Sm_t00010232-RA	448.667323934531	2.28127597469365	0.47920988566904	3.53973493749076	0.000400529090994551	0.0269373077878792
Sm_t00006662-RA	340.679540059789	2.28098870418575	0.323382691539665	5.24452529017846	1.56685213988261e-07	8.43020480640977e-05
Sm_t00009158-RA	46.1338095244715	2.25698974021044	0.417704944918009	4.00280092575547	6.25969716372449e-05	0.00718162167982303
Sm_t00009405-RA	1143.85217014652	2.2559780658305	0.430154468015327	3.88460004504931	0.000102498480166455	0.0103849596495921
Sm_t00005090-RA	89.2857269791737	2.25527225707037	0.445325975826635	3.75067332187378	0.000176360348613152	0.0146369708479309
Sm_t00005298-RA	74.3385667850508	2.25232245361957	0.487332600290835	3.42132345060545	0.000623171702811324	0.0381307767802552
Sm_t00017053-RA	130.121558949517	2.25106735945934	0.28412028392373	5.8639507762374	4.51981520180124e-09	1.0074668084815e-05
Sm_t00009098-RA	758.0091541997	2.24902727351053	0.36008519408438	4.62120437287571	3.81518700798636e-06	0.000937177796024468
Sm_t00008938-RA	70.7548917994213	2.2464416720421	0.417138640784254	3.98294837639222	6.80655448405108e-05	0.00772344175763349
Sm_t00005708-RA	368.586438663903	2.24329796672044	0.409360407699839	4.05094859084754	5.10104150142206e-05	0.00621808988646003
Sm_t00014192-RA	1092.89269982786	2.23937975739609	0.407706338770008	4.05777296077151	4.95428959684729e-05	0.00619026814029369
Sm_t00004524-RA	138.803240419802	2.22652486515129	0.317676324258613	5.16728739222933	2.3751590418102e-07	0.000108998842733425
Sm_t00014830-RA	15117.5722291882	2.20712469417456	0.347009516133397	4.6745827383909	2.94551870574861e-06	0.000792395316651646
Sm_t00012974-RA	42.2565620656874	2.20699215041622	0.46572751956579	3.4827062655186	0.000496372668259164	0.0316118479299907
Sm_t00018667-RA	74.5544478711186	2.20448251141449	0.482444892880152	3.35682382654385	0.000788433329103076	0.0469539131068523
Sm_t00002836-RA	702.854176410642	2.20443413297341	0.383218931742755	4.22587194637998	2.38017322253422e-05	0.00343868914733346
Sm_t00009103-RA	3983.84245659136	2.20111304288498	0.381846074311614	4.23236783512436	2.31243803845434e-05	0.0033948104674249
Sm_t00005123-RA	300.075554114118	2.20007028058569	0.301767329428848	5.35203821978516	8.69690233909648e-08	5.86902203123675e-05
Sm_t00004418-RA	147.435201637932	2.19804227425306	0.327354952464589	4.92750227882241	8.32874524992106e-07	0.000295794240749266
Sm_t00015538-RA	67.2452842665742	2.1886064894768	0.410942852579604	3.90226154174605	9.52981044349164e-05	0.00991290882332001
Sm_t00011586-RA	376.5446427384	2.1756954821482	0.281523006225469	5.65032145498699	1.60148070514936e-08	2.49879034424455e-05
Sm_t00020701-RA	1228.09869895991	2.17468311880837	0.373575690402748	4.25531735508419	2.08752712198389e-05	0.00310206530326806
