GO:0042254	0.000000000000000000000000000001
GO:0006364	0.000000000000000000000000000001
GO:0016072	0.000000000000000000000000000001
GO:0022613	0.000000000000000000000000000001
GO:0034470	0.000000000000000000000000000001
GO:0034660	0.000000000000000000000000000001
GO:0042274	0.000000000000000000000000000001
GO:0006396	0.0000000000000000000000000000019
GO:0000462	0.00000000000000000000000000008
GO:0002181	0.00000000000000000000000000052
GO:0030490	0.0000000000000000000000000009
GO:0016070	0.000000000000000000000022
GO:0010467	0.000000000000000000000052
GO:0000460	0.000000000000000000000091
GO:0000466	0.000000000000000000054
GO:0000478	0.00000000000000000018
GO:0042273	0.00000000000000000036
GO:0000479	0.00000000000000000037
GO:0034641	0.0000000000000000034
GO:0000469	0.000000000000000005
GO:0006413	0.000000000000000017
GO:0006412	0.000000000000000049
GO:0006613	0.000000000000000049
GO:0006614	0.00000000000000013
GO:0043043	0.0000000000000004
GO:0090304	0.0000000000000026
GO:0045047	0.0000000000000037
GO:0006139	0.0000000000000039
GO:0000447	0.000000000000004
GO:0000184	0.00000000000001
GO:0072599	0.00000000000001
GO:0090502	0.000000000000013
GO:0042255	0.000000000000027
GO:0043604	0.000000000000043
GO:0006518	0.000000000000064
GO:0046483	0.000000000000078
GO:0006725	0.0000000000001
GO:0000470	0.00000000000011
GO:0070972	0.00000000000011
GO:0000967	0.00000000000041
GO:0000463	0.00000000000058
GO:1901360	0.0000000000021
GO:0000966	0.0000000000038
GO:0034471	0.0000000000038
GO:0000472	0.0000000000059
GO:0006612	0.000000000018
GO:0000480	0.000000000041
GO:0043170	0.000000000077
GO:0043603	0.00000000021
GO:0090150	0.00000000097
GO:0006402	0.0000000017
GO:0000956	0.0000000017
GO:0006807	0.0000000017
GO:0044085	0.000000002
GO:0006401	0.000000003
GO:0000027	0.0000000042
GO:0090501	0.0000000055
GO:0022618	0.000000008
GO:0071826	0.000000015
GO:1901566	0.000000033
GO:0044238	0.000000034
GO:0072657	0.000000078
GO:0010501	0.000000083
GO:0071428	0.00000021
GO:0000028	0.00000056
GO:0044271	0.00000079
GO:0034645	0.0000018
GO:0002183	0.0000029
GO:0009059	0.000003
GO:0000054	0.0000055
GO:0033750	0.0000055
GO:0071704	0.000014
GO:0009451	0.000024
GO:0001510	0.000038
GO:0000055	0.000048
GO:0000154	0.000055
GO:0090305	0.000089
GO:0016071	0.000099
GO:0006390	0.0001
GO:0034655	0.00011
GO:0031167	0.00014
GO:0006605	0.00015
GO:0044270	0.00019
GO:0009226	0.00022
GO:0046700	0.00023
GO:0000372	0.0003
GO:0000376	0.0003
GO:1901361	0.0004
GO:0019439	0.00045
GO:0019673	0.00055
GO:0006392	0.00072
GO:0090615	0.00072
GO:0000105	0.00074
GO:0046040	0.00074
GO:0046112	0.00088
GO:0015931	0.00089
GO:0009225	0.00109
GO:0010608	0.00131
GO:0009298	0.00141
GO:0000959	0.00142
GO:0071426	0.00144
