baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sm_t00012507-RA	172.272768452191	-3.67159316939291	0.748980018247087	-4.12106210338798	3.77129738514256e-05	0.0199425539125646
Sm_t00002815-RA	303.758280709197	-3.14730195929022	0.44344422604869	-5.77818315985669	7.55115808350317e-09	3.44072251494914e-05
Sm_t00001748-RA	1255.39015631345	-2.76363043033167	0.451794009458452	-4.82217644484288	1.42000248700305e-06	0.00123388749437319
Sm_t00001747-RA	221.326047989229	-2.15554511511168	0.408628442499567	-3.84345520714297	0.000121314149711693	0.049412769604444
Sm_t00011877-RA	732.20199233338	-2.08287311827624	0.261797612494844	-5.72149265992919	1.05592220805559e-08	3.44072251494914e-05
Sm_t00000820-RA	701.367796159593	-2.03921440548124	0.274805646734906	-5.29179230033822	1.21123407020361e-07	0.000225531783871911
Sm_t00003987-RA	902.852495074292	-1.89021623357555	0.227265299742596	-5.74313912002344	9.29373090005592e-09	3.44072251494914e-05
Sm_t00014949-RA	902.975295141103	-1.74978845178389	0.224031447737484	-5.19921851841427	2.00128141151472e-07	0.000326058773971035
Sm_t00012043-RA	1081.03692654658	-1.74165636609819	0.227787323854192	-5.07779075028149	3.81848898279184e-07	0.000543508513917337
Sm_t00001668-RA	2865.1110767815	-1.67316051569804	0.270039264532591	-4.02963812533531	5.58627835755301e-05	0.0269672415230911
Sm_t00001559-RA	481.439588195767	-1.67204610535268	0.257996680581631	-4.21341120708231	2.51542501358041e-05	0.0149027498304578
Sm_t00021486-RA	232.646678517761	-1.65272403443456	0.219573101207054	-4.86272693952487	1.15779516723296e-06	0.00116082324690111
Sm_t00006433-RA	157.404526693135	-1.64126235567047	0.266352437618282	-3.96565680087459	7.31941161512508e-05	0.0318004036638468
Sm_t00002918-RA	1785.4417613897	-1.49375888540213	0.188152918343339	-4.82989524373913	1.3660489999657e-06	0.00123388749437319
Sm_t00011473-RA	1138.81295468494	-1.41821878424056	0.134556471324208	-6.19233527782513	5.92792875836144e-10	7.7264623436483e-06
Sm_t00010956-RA	291.864491071861	-1.35422626731004	0.194573508492598	-3.95339670476932	7.70495346700911e-05	0.0323956011254828
Sm_t00017031-RA	517.866695190192	-1.34828403720901	0.192376226658498	-3.96766300320455	7.25808678985284e-05	0.0318004036638468
Sm_t00008427-RA	894.247278653144	-1.31916459321901	0.165083985357026	-4.44721873918442	8.69892461400429e-06	0.00596746228520694
Sm_t00002531-RA	465.536975190211	-1.31001578482698	0.152902629264424	-4.74168291490376	2.11950172636917e-06	0.00162503444126446
Sm_t00014351-RA	895.488606890912	-1.30409850817659	0.143912701808243	-4.99676886849612	5.82988727316979e-07	0.00069078864289541
Sm_t00016998-RA	607.247740881594	-1.24977797274117	0.166212025880524	-3.99957806433951	6.34555145089468e-05	0.0295385420039148
Sm_t00007949-RA	1749.27555641366	-1.18894349690869	0.108692482131983	-5.55644222178433	2.75328800099698e-08	7.17727116099894e-05
Sm_t00000549-RA	1943.80519897913	-1.17571480843147	0.123299496324076	-4.79089392935441	1.66039890762935e-06	0.00135260246012756
Sm_t00018694-RA	1634.73499901369	-1.05723266484828	0.109351732409119	-4.31847447173045	1.57111390298988e-05	0.00975138029122387
