baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sm_t00015501-RA	146.01058535719	-12.6854367324794	1.19535376117721	-10.1228917542893	4.37300953886079e-24	3.48977114789532e-23
Sm_t00015502-RA	94.771250448777	-12.1407427505812	1.20176987342742	-9.61560362436482	6.87051751534499e-22	5.07530769507358e-21
Sm_t00021039-RA	63.298561077794	-11.5406750702783	2.94114256267597	-3.72497246794811	0.000195336540021531	0.000548963606197914
Sm_t00013402-RA	226.029515371591	-10.7915645636918	0.855698893804612	-11.9277524344005	8.48330768312995e-33	8.99762857787541e-32
Sm_t00009812-RA	336.45039711058	-10.7407812983142	1.44269775554742	-7.03943792749628	1.93016843339006e-12	9.24193654218875e-12
Sm_t00005139-RA	292.787447195109	-10.3763501248481	0.665971188975804	-14.702362935409	6.22490477669381e-49	1.09130156016388e-47
Sm_t00005723-RA	28.2352785735607	-10.3116204975035	1.24690096327709	-7.80063596385407	6.15959625267818e-15	3.38461131403381e-14
Sm_t00004754-RA	44.9817697251701	-10.2769381767335	1.7108576472708	-5.66495885393754	1.47059820658976e-08	5.62016158905939e-08
Sm_t00008781-RA	185.082027467905	-10.2106208243574	0.74938218709672	-12.8447419622414	9.20583700630821e-38	1.14499325588219e-36
Sm_t00011624-RA	417.393526073211	-10.1541585619678	0.684323823026391	-13.9833778103013	1.96915701222548e-44	3.01785607969839e-43
Sm_t00014964-RA	23.4688581685811	-10.1346948346117	1.25218809053083	-7.62640605419221	2.41388691937878e-14	1.2804764468062e-13
Sm_t00009669-RA	47.9757882909333	-10.1215211504683	1.22549470377768	-7.78177263522331	7.15153123381897e-15	3.91667497357616e-14
Sm_t00005367-RA	50.7918049148427	-10.1204415575424	1.43562217816844	-6.64202720085284	3.0939784598482e-11	1.39287883544307e-10
Sm_t00013009-RA	49.4725841249002	-10.110994519188	1.95843857543943	-4.86407622820164	1.14992593116989e-06	3.86897296947431e-06
Sm_t00001936-RA	152.315631650787	-10.0957329160039	1.40283549198487	-6.77964948159902	1.20467797264051e-11	5.53003601350382e-11
Sm_t00018166-RA	45.2989321049119	-10.0095704663387	1.23444309199978	-7.63467390875914	2.26392704099736e-14	1.20328775387242e-13
Sm_t00005069-RA	92.00238137893	-9.98659969464227	1.04897747860756	-8.9626325506265	3.17017568352561e-19	2.10502206609093e-18
Sm_t00016532-RA	36.7735506274582	-9.86659358194167	1.59600815925764	-5.8155050950735	6.04510718988113e-09	2.36983650768482e-08
Sm_t00012628-RA	17.4217519847702	-9.80747802586499	1.26854606828339	-7.27011675527473	3.5917692119339e-13	1.7822826300172e-12
Sm_t00009878-RA	19.4288902865543	-9.7657945342254	1.27491851490792	-7.20108338444551	5.97360004043937e-13	2.94537594851068e-12
Sm_t00007171-RA	24.2722368794026	-9.71343423231462	1.25741277781626	-7.25969577640838	3.87961894499244e-13	1.92263377390637e-12
Sm_t00016639-RA	69.1124856378511	-9.70116737037599	1.26834995804291	-7.18742277126921	6.60257255130452e-13	3.24969754775585e-12
Sm_t00008462-RA	75.6268541761898	-9.62162553121425	1.07594798866357	-8.39875684180477	4.51230093846649e-17	2.73128570140937e-16
Sm_t00011845-RA	33.6237985065521	-9.59674689924381	1.23545812206381	-7.29425525503837	3.00315602510053e-13	1.49588953300783e-12
Sm_t00016616-RA	16.6937649635067	-9.57657929705261	1.28775419445481	-6.98237236249835	2.90236621115339e-12	1.37656744976176e-11
Sm_t00012354-RA	36.9094007609892	-9.56709613364351	1.22602746996076	-7.32617853491567	2.36808271639713e-13	1.18705072201365e-12
Sm_t00016364-RA	171.935678688645	-9.43345855405441	0.618072425640163	-14.3162163315888	1.73305194213822e-46	2.80934163653658e-45
Sm_t00016478-RA	15.7280808445419	-9.40189389392284	1.30304918852778	-6.76635538515964	1.32066915423377e-11	6.05075383799526e-11
Sm_t00002301-RA	14.511764747836	-9.35205143250068	1.28807405244775	-6.80632562688493	1.0012295319151e-11	4.61401103066409e-11
Sm_t00018100-RA	806.406077870009	-9.32830998048511	0.306526734635699	-28.5238088314756	5.93662440729223e-179	1.40502937936586e-176
Sm_t00004446-RA	63.8686619483812	-9.30949660051129	0.884259516991904	-9.86644354158664	5.81913153766384e-23	4.47565237625241e-22
Sm_t00004660-RA	71.5421414291312	-9.30872833219	0.875613561266909	-9.96298906057119	2.21306994157562e-23	1.72536139868627e-22
Sm_t00006416-RA	111.386030144107	-9.28165736447238	0.75229301689378	-11.5601995089372	6.55563018823044e-31	6.49564146701039e-30
Sm_t00022568-RA	15.5098716709038	-9.22462060243409	1.87226833879965	-4.61452048480033	3.94003915302447e-06	1.27514414237461e-05
Sm_t00005245-RA	82.3467190460633	-9.21645601581279	1.08994945079959	-7.91913424010694	2.39170024600196e-15	1.33591699175706e-14
Sm_t00003074-RA	12.6527248930849	-9.15993899867526	1.33481260448457	-6.4240770351329	1.32672007319277e-10	5.74634547779988e-10
Sm_t00007009-RA	29.5848899889635	-9.15650200818916	1.24231009790182	-6.89964769880389	5.21316618329399e-12	2.44249219905632e-11
